Frame,T,Caos_Original,Caos_Fenix,Ruido_Vibracional,Fluxo_Qiskit,q0_x,q0_y,q0_z,q0_S,q0_VR_Ganho,q0_Torque,q1_x,q1_y,q1_z,q1_S,q1_VR_Ganho,q1_Torque,q2_x,q2_y,q2_z,q2_S,q2_VR_Ganho,q2_Torque,q3_x,q3_y,q3_z,q3_S,q3_VR_Ganho,q3_Torque,q4_x,q4_y,q4_z,q4_S,q4_VR_Ganho,q4_Torque,q5_x,q5_y,q5_z,q5_S,q5_VR_Ganho,q5_Torque,q6_x,q6_y,q6_z,q6_S,q6_VR_Ganho,q6_Torque,q7_x,q7_y,q7_z,q7_S,q7_VR_Ganho,q7_Torque,q8_x,q8_y,q8_z,q8_S,q8_VR_Ganho,q8_Torque,q9_x,q9_y,q9_z,q9_S,q9_VR_Ganho,q9_Torque,q10_x,q10_y,q10_z,q10_S,q10_VR_Ganho,q10_Torque,q11_x,q11_y,q11_z,q11_S,q11_VR_Ganho,q11_Torque,q12_x,q12_y,q12_z,q12_S,q12_VR_Ganho,q12_Torque,q13_x,q13_y,q13_z,q13_S,q13_VR_Ganho,q13_Torque
894,44.70000000,7.45000000,2.48710000,0.00000000,0.05000000,-21.17799794,-8.66780488,0.00000164,0.98981558,0.11944461,-0.04326253,-19.66386336,-11.70197849,0.00000164,0.93799387,0.99347227,-2.46435852,-6.42395234,-21.96221174,0.00000164,0.94111623,0.86460105,-2.02456098,16.23430085,-16.12654708,0.00000164,0.95928555,0.39717734,-0.62107716,12.09413944,-19.42604991,0.00000164,0.99159043,0.11179558,-0.03309337,22.17503197,-5.64805741,0.00000164,0.98106802,0.16644581,-0.11551580,21.44414596,-7.98706184,0.00000164,0.99896875,0.08524643,-0.00212187,22.10650409,5.91130979,0.00000164,0.99380976,0.10297099,-0.02201438,3.23922111,22.65236022,0.00000164,0.96517208,0.31197647,-0.41251790,-7.02020226,21.77931187,0.00000164,0.96470566,0.31794558,-0.42643655,-12.70844958,19.02954491,0.00000164,0.97459329,0.21411521,-0.20252280,-21.61766555,7.50294624,0.00000164,0.95871840,0.40663228,-0.64542872,-15.67658577,16.66878296,0.00000164,0.93776049,0.99610666,-2.48130263,-20.87608582,-9.37099465,0.00000164,0.97194317,0.23774090,-0.24975304
895,44.75000000,7.45833333,2.48710000,0.00000000,-0.05000000,-17.54226751,-14.56224200,0.00000174,0.98285936,0.15837765,-0.10204702,-6.73377691,-21.78208560,0.00000174,0.94666586,0.68145283,-1.43348493,-7.56464839,-21.50771047,0.00000174,0.93965732,0.92425460,-2.22591221,13.82931918,-18.12574155,0.00000174,0.97578318,0.20773866,-0.19021082,8.94976986,-20.96868402,0.00000174,0.99947610,0.08579487,-0.00268572,19.34869307,-12.05877066,0.00000174,0.99449630,0.10274585,-0.02174135,18.83829667,12.84207918,0.00000174,0.95388429,0.50186448,-0.90218915,18.32709695,13.56122627,0.00000174,0.98481591,0.14709511,-0.08390660,18.16174655,13.78170111,0.00000174,0.99882413,0.08783001,-0.00480852,-6.58204315,21.82821074,0.00000174,0.97159418,0.24467482,-0.26407137,-1.78577253,22.72920261,0.00000174,0.93932212,0.93801055,-2.27289893,-18.60809156,13.17305793,0.00000174,0.98150381,0.16674457,-0.11602219,-22.36632911,-4.42099767,0.00000174,0.96092296,0.37521866,-0.56539962,-18.98548591,-12.62326724,0.00000174,0.96747651,0.28803103,-0.35785347
896,44.80000000,7.46666667,2.48710000,0.00000000,-0.05000000,-18.21471534,-13.56357266,0.00000182,0.98810730,0.13324252,-0.06282594,-1.75363370,-22.64314259,0.00000183,0.95278918,0.58308342,-1.13565700,10.76686531,-19.99635115,0.00000183,0.95944879,0.43525879,-0.72047757,17.78483790,-14.12332893,0.00000182,0.96860222,0.29446051,-0.37234227,20.58928307,-9.58500947,0.00000183,0.94945797,0.67671018,-1.41878231,22.45546557,3.39350155,0.00000182,0.97301269,0.24499400,-0.26473524,21.74796636,6.54034272,0.00000182,0.98484585,0.15159111,-0.09103525,18.50212425,13.16878791,0.00000182,0.98878390,0.12974600,-0.05772704,17.10303185,14.94054256,0.00000182,0.99923444,0.08667606,-0.00359900,-9.71506617,20.52768053,0.00000182,0.96920901,0.28705586,-0.35566839,-17.39658347,14.59882664,0.00000182,0.97035440,0.27362191,-0.32590886,-9.94248620,20.41764090,0.00000182,0.99959717,0.08292138,0.00022905,-18.81020108,12.72442426,0.00000182,0.99825853,0.08995208,-0.00707220,-19.69282789,-11.31160050,0.00000182,0.97648579,0.21237392,-0.19914158
897,44.85000000,7.47500000,2.48710000,0.00000000,-0.05000000,-7.00928010,-21.50405212,0.00000191,0.96531871,0.39643094,-0.61916430,0.89608310,-22.59952559,0.00000191,0.97409024,0.26319373,-0.30326105,5.74110547,-21.87620389,0.00000191,0.98299258,0.17589775,-0.13179097,11.42451423,-19.51925431,0.00000191,0.98834409,0.13886851,-0.07122181,19.66180216,-11.17978345,0.00000191,0.95171980,0.76810286,-1.70769881,21.00129547,-8.39385969,0.00000191,0.99489873,0.10456041,-0.02395581,17.12421566,14.77506993,0.00000191,0.97413722,0.26262594,-0.30203965,8.08987829,21.12144802,0.00000191,0.96020305,0.50645451,-0.91505150,15.24076601,16.71003180,0.00000191,0.99846490,0.08983338,-0.00694425,-1.53266199,22.56604988,0.00000191,0.95059229,0.81263487,-1.85250407,-19.37009759,11.67695128,0.00000191,0.96696603,0.36671766,-0.54418590,-22.09762926,4.82019084,0.00000191,0.97551050,0.24659760,-0.26807689,-21.99792446,-5.25650190,0.00000191,0.97548688,0.24686414,-0.26863332,-18.33341540,-13.24469202,0.00000191,0.97789996,0.22116429,-0.21635410
898,44.90000000,7.48333333,2.48710000,0.00000000,0.05000000,-12.01052804,-19.04931102,0.00000199,0.98458706,0.17526925,-0.13069269,-7.15880868,-21.35120197,0.00000199,0.99014897,0.13268543,-0.06200734,0.60105974,-22.51230067,0.00000199,0.95461993,0.87001918,-2.04268321,15.75854570,-16.08716796,0.00000199,0.98483608,0.17307805,-0.12688134,22.41179738,-2.20596334,0.00000199,0.96297776,0.54628060,-1.02836092,21.67436845,6.11384210,0.00000199,0.96099467,0.60922238,-1.21328347,21.89985807,5.24549473,0.00000199,0.99295980,0.11551343,-0.03797290,9.72001027,20.31390322,0.00000199,0.98105824,0.20973009,-0.19403519,-1.76067132,22.45120432,0.00000199,0.96164049,0.58791207,-1.14991022,-5.97131206,21.71336571,0.00000199,0.98643590,0.15968232,-0.10419767,-12.31655819,18.85271599,0.00000199,0.99003349,0.13344704,-0.06312705,-22.51545049,0.44645571,0.00000199,0.97140601,0.34681867,-0.49530797,-20.21555390,9.92187346,0.00000199,0.99863792,0.08766547,-0.00463512,-21.40498128,-6.99629448,0.00000199,0.99098953,0.12728034,-0.05418792
899,44.95000000,7.49166667,2.48710000,0.00000000,-0.05000000,-16.26964601,-15.42296139,0.00000206,0.99422716,0.11468568,-0.03687603,6.48195208,-21.46077681,0.00000206,0.97336130,0.37108171,-0.55505179,9.28606625,-20.40447308,0.00000206,0.98620868,0.17812412,-0.13569947,20.60586662,-8.83069620,0.00000206,0.96921455,0.47403770,-0.82512500,22.36217359,1.58572683,0.00000206,0.97210668,0.39944741,-0.62690348,22.19904125,3.12653708,0.00000206,0.98780511,0.16300327,-0.10971994,21.74896693,5.43606310,0.00000206,0.99562979,0.10632597,-0.02614070,4.62202083,21.93673962,0.00000206,0.96797079,0.51056809,-0.92661405,8.67357874,20.67214901,0.00000206,0.99496340,0.11021349,-0.03105420,-15.16450414,16.51116498,0.00000206,0.97316108,0.37546028,-0.56600539,-15.18063416,16.49606275,0.00000206,0.98948307,0.14857640,-0.08624029,-22.40373220,0.80614532,0.00000206,0.97980177,0.25568564,-0.28721000,-21.58861356,6.04325172,0.00000206,0.95800316,0.93846721,-2.27446224,-20.33355851,-9.44018274,0.00000206,0.99145288,0.13335934,-0.06299788
900,45.00000000,7.50000000,2.48710000,0.00000000,0.05000000,-1.66630165,-22.25088339,0.00000213,0.97354741,0.37019918,-0.55285024,-7.07006516,-21.16357067,0.00000213,0.99474626,0.10944101,-0.03006677,14.38480681,-17.05738146,0.00000213,0.96621065,0.57827143,-1.12149273,19.23321486,-11.31193906,0.00000213,0.96412730,0.65796166,-1.36098801,22.27817412,-1.24882494,0.00000213,0.96456734,0.64020280,-1.30673697,18.45100168,12.54746815,0.00000213,0.97378665,0.36493468,-0.53976142,17.78156841,13.47931425,0.00000213,0.96193554,0.75459197,-1.66426912,4.44055766,21.86683246,0.00000213,0.96613351,0.58103116,-1.12961121,-4.51727529,21.85118453,0.00000213,0.98202579,0.22467540,-0.22332766,-11.03221948,19.39501081,0.00000213,0.96306930,0.70284571,-1.50021160,-19.80845472,10.27140787,0.00000213,0.96503595,0.62185176,-1.25119463,-22.10745873,-3.02307253,0.00000213,0.97520415,0.33533795,-0.46762325,-22.30226423,0.70091118,0.00000213,0.99333166,0.11835405,-0.04178197,-11.60768377,-19.05621313,0.00000213,0.96952377,0.47200725,-0.81956461
901,45.05000000,7.50833333,2.48710000,0.00000000,0.05000000,-15.18941262,-16.19740387,0.00000219,0.99577676,0.10179218,-0.02059031,7.01238539,-21.06836902,0.00000219,0.96355409,0.58759575,-1.14897527,13.21490798,-17.84415976,0.00000219,0.96105852,0.67930809,-1.42683195,14.02106933,-17.21865920,0.00000219,0.99374792,0.11298578,-0.03464220,21.61745622,5.07360559,0.00000219,0.97168736,0.36986788,-0.55202434,19.74566275,10.15738098,0.00000219,0.98184347,0.21168579,-0.19780931,13.15353473,17.88947528,0.00000219,0.96233963,0.63045404,-1.27716433,9.53877926,20.05194202,0.00000219,0.98857484,0.14793079,-0.08522133,6.14080999,21.33926404,0.00000219,0.99523512,0.10465949,-0.02407763,0.26197370,22.20378597,0.00000219,0.99919894,0.08551132,-0.00239376,-12.79842743,18.14508870,0.00000219,0.95599044,0.91610837,-2.19818316,-18.47473399,12.31778091,0.00000219,0.95537526,0.95037474,-2.31530398,-22.18516619,-0.94363753,0.00000219,0.99301021,0.11737637,-0.04046319,-10.00937186,-19.82082296,0.00000219,0.96728202,0.47439449,-0.82610296
902,45.10000000,7.51666667,2.48710000,0.00000000,0.05000000,-14.99777639,-16.22421635,0.00000225,0.99706554,0.09366862,-0.01115667,-7.62135546,-20.73711252,0.00000225,0.94926169,0.97923842,-2.41491931,6.01974808,-21.25836655,0.00000225,0.99394426,0.10789757,-0.02811024,18.19328277,-12.53480032,0.00000225,0.95331079,0.78959099,-1.77725860,21.04862091,6.71468181,0.00000225,0.96865603,0.35966832,-0.52674396,22.09368716,0.15991034,0.00000225,0.99506427,0.10254126,-0.02149367,20.34751399,8.61026063,0.00000225,0.99645832,0.09627019,-0.01410391,7.12897937,20.91233383,0.00000225,0.98612100,0.15482862,-0.09625131,-2.30909103,21.97237511,0.00000225,0.95374302,0.77180789,-1.71965003,-16.69876478,14.46629047,0.00000225,0.95912738,0.58294901,-1.13526080,-12.01599956,18.54116617,0.00000225,0.99768985,0.09107241,-0.00828755,-21.47303267,5.20196379,0.00000225,0.98979683,0.13050712,-0.05882902,-21.88458610,3.03725402,0.00000225,0.99866763,0.08716046,-0.00410486,-8.57025043,-20.36360202,0.00000225,0.96245567,0.49150309,-0.87330906
903,45.15000000,7.52500000,2.48710000,0.00000000,-0.05000000,-15.29116807,-15.79017489,0.00000230,0.99979008,0.08350061,-0.00035060,6.24624212,-21.07357296,0.00000230,0.95024790,0.71630272,-1.54252038,7.04366232,-20.82143822,0.00000230,0.99466461,0.10415669,-0.02346037,18.96201304,-11.11671865,0.00000230,0.98680440,0.14347220,-0.07826208,20.35111831,8.30370080,0.00000230,0.96113627,0.43410600,-0.71741809,20.29458072,8.44035584,0.00000230,0.94843661,0.78005944,-1.74633065,8.91770391,20.08991092,0.00000230,0.97467446,0.23916369,-0.25267475,-3.69452548,21.66731458,0.00000230,0.96445799,0.37404618,-0.56246221,-10.48517018,19.31776002,0.00000230,0.95492553,0.57623697,-1.11551624,-8.87280168,20.11011845,0.00000230,0.99209297,0.11555674,-0.03803047,-16.72934213,14.25736899,0.00000230,0.99207302,0.11565029,-0.03815484,-21.85721115,2.31762909,0.00000230,0.94775404,0.80565148,-1.82963127,-14.78951920,-16.26005004,0.00000230,0.96067493,0.44323944,-0.74174118,-13.67835538,-17.20581056,0.00000230,0.98416251,0.16007848,-0.10485283
904,45.20000000,7.53333333,2.48710000,0.00000000,-0.05000000,0.58345380,-21.85652368,0.00000235,0.97646545,0.20543061,-0.18580234,14.01567778,-16.78105254,0.00000234,0.96242088,0.36199426,-0.53248381,14.99168869,-15.91539008,0.00000235,0.98287107,0.16005331,-0.10481117,21.86113240,0.36636808,0.00000234,0.96348829,0.34640406,-0.49430148,19.48446462,9.91960835,0.00000234,0.96254016,0.36021495,-0.52809155,21.85678494,0.58066168,0.00000235,0.99897307,0.08741621,-0.00437304,7.41969554,20.56684074,0.00000235,0.97308724,0.23484182,-0.24382613,-5.40587316,21.18535338,0.00000234,0.96163498,0.37395874,-0.56224330,1.24054855,21.82923955,0.00000235,0.99468618,0.10237645,-0.02129445,-18.53277423,11.60098696,0.00000235,0.97253461,0.24007377,-0.25454805,-21.69983854,2.67653557,0.00000235,0.97313022,0.23444014,-0.24300776,-21.70064792,2.66787706,0.00000234,0.94242097,0.85238898,-1.98383962,-20.16482669,-8.45173294,0.00000235,0.98742757,0.13444345,-0.06459851,-16.47536693,-14.37350768,0.00000234,0.94173232,0.87888188,-2.07239927
905,45.25000000,7.54166667,2.48710000,0.00000000,-0.05000000,5.64204436,-21.00157914,0.00000239,0.96815695,0.27931822,-0.33844888,6.31171822,-20.81009047,0.00000239,0.98578794,0.14159747,-0.07537701,19.69698572,-9.21569412,0.00000239,0.95138586,0.55425084,-1.05139282,21.63132359,2.23278065,0.00000239,0.96185338,0.35968553,-0.52678639,18.49743664,11.43436011,0.00000239,0.95811853,0.41892201,-0.67740924,13.09194608,17.36378882,0.00000239,0.95204735,0.53905451,-1.00757991,14.53823485,16.17222222,0.00000239,0.94112236,0.86055351,-2.01104516,-0.04893089,21.74622558,0.00000239,0.94537339,0.71577025,-1.54084144,-15.06308652,15.68449321,0.00000239,0.95615115,0.45431784,-0.77149609,-20.00947531,8.51586353,0.00000239,0.96759174,0.28566037,-0.35254727,-21.62059419,-2.33443403,0.00000239,0.95914832,0.40159760,-0.63243403,-20.68483879,-6.71087038,0.00000239,0.97676837,0.19944624,-0.17449340,-17.31943886,-13.15047681,0.00000239,0.98116945,0.16853154,-0.11906208,-9.33146824,-19.64241374,0.00000239,0.94542999,0.71403041,-1.53535838
906,45.30000000,7.55000000,2.48710000,0.00000000,-0.05000000,-8.93209595,-19.69524164,0.00000242,0.99725606,0.09333017,-0.01077853,16.33600441,-14.17152359,0.00000242,0.96356180,0.35758695,-0.52162040,20.64342618,-6.44551128,0.00000242,0.96758382,0.30214035,-0.38983246,21.25850333,3.97172461,0.00000242,0.95960034,0.42312121,-0.68841965,21.53951218,-1.93274706,0.00000242,0.99391169,0.10594222,-0.02566329,11.56678300,18.27320754,0.00000242,0.95403222,0.53819089,-1.00510272,1.78585314,21.55251098,0.00000242,0.95563360,0.50197001,-0.90248439,7.25143149,20.37453589,0.00000242,0.94195079,0.92251603,-2.21998821,-15.90405888,14.65458200,0.00000242,0.96702608,0.30923936,-0.40617363,-18.96968966,10.38523790,0.00000242,0.94932667,0.66201158,-1.37342759,-19.31731677,9.72346922,0.00000242,0.94302605,0.87845729,-2.07097361,-21.61972569,0.54043744,0.00000242,0.94294203,0.88181690,-2.08225996,-15.72902435,-14.84212142,0.00000242,0.98103056,0.17488888,-0.13002910,-14.33839869,-16.18996731,0.00000242,0.94264741,0.89370682,-2.12230568
907,45.35000000,7.55833333,2.48710000,0.00000000,-0.05000000,-1.84840305,-21.42475834,0.00000245,0.99037731,0.12603155,-0.05241363,13.58097082,-16.67362355,0.00000245,0.95348066,0.67358569,-1.40911427,21.11610576,-4.06897493,0.00000245,0.96767373,0.34442689,-0.48950866,20.94989254,-4.85345538,0.00000245,0.94985483,0.80404750,-1.82438625,21.43582115,-1.71460678,0.00000245,0.99641965,0.09768540,-0.01573681,20.05751008,7.75439186,0.00000245,0.99642160,0.09767741,-0.01572753,15.66342626,14.73399695,0.00000245,0.99811125,0.09104268,-0.00825512,-7.11617822,20.29314019,0.00000245,0.95574598,0.60378114,-1.19703022,-15.73243606,14.66062281,0.00000245,0.97493154,0.24761325,-0.27019874,-16.92140860,13.27101717,0.00000245,0.94999814,0.79840430,-1.80595844,-21.06987824,4.30098175,0.00000245,0.98719133,0.14445218,-0.07977996,-21.42011320,-1.90131977,0.00000245,0.99178840,0.11869711,-0.04224663,-17.27767628,-12.80310057,0.00000245,0.98891816,0.13413259,-0.06413865,-12.48911993,-17.50593428,0.00000245,0.99276742,0.11387960,-0.03581359
908,45.40000000,7.56666667,2.48710000,0.00000000,0.05000000,10.65419989,-18.53797227,0.00000247,0.96352671,0.50935278,-0.92319456,12.25347573,-17.52180870,0.00000247,0.98665410,0.15578677,-0.09780807,21.24653952,-2.39804653,0.00000247,0.97126231,0.33886765,-0.47609357,21.04392994,3.78450250,0.00000247,0.96001177,0.61542170,-1.23186036,16.15777197,14.00339806,0.00000247,0.96232443,0.54324396,-1.01961634,11.23829005,18.18966463,0.00000247,0.98127470,0.20340291,-0.18195072,11.07594606,18.28887329,0.00000247,0.99324878,0.11311170,-0.03480679,-5.79262909,20.58173606,0.00000247,0.98344374,0.18255209,-0.14355537,-8.68453438,19.53842661,0.00000247,0.95400029,0.85564854,-1.99469165,-12.58677104,17.28424325,0.00000247,0.95194089,0.95963804,-2.34717952,-21.33670510,1.38406601,0.00000247,0.95609343,0.76221878,-1.68875542,-21.32706388,1.52130829,0.00000247,0.99802724,0.09010371,-0.00723588,-10.21043184,-18.78591789,0.00000247,0.97938660,0.22363673,-0.22125895,2.64071012,-21.21777274,0.00000247,0.96739450,0.41483980,-0.66674594
909,45.45000000,7.57500000,2.48710000,0.00000000,-0.05000000,12.90779799,-16.88975805,0.00000249,0.97094712,0.41893910,-0.67745398,11.64723497,-17.78242890,0.00000249,0.99112940,0.13493141,-0.06532183,21.07451037,-2.78193665,0.00000249,0.97980905,0.25201464,-0.27944188,19.46343214,8.54693844,0.00000249,0.96945231,0.45723849,-0.77938581,14.66705234,15.38674555,0.00000249,0.97803358,0.27863939,-0.33694834,18.54612211,10.38814092,0.00000249,0.99760439,0.09549096,-0.01321368,13.76912621,16.19530729,0.00000249,0.95666618,0.98772945,-2.44438696,-12.62230992,17.10417081,0.00000249,0.96928349,0.46179354,-0.79172778,-5.78870480,20.45392355,0.00000249,0.99782495,0.09438641,-0.01196271,-14.00588509,15.99084931,0.00000249,0.99793687,0.09383115,-0.01133871,-20.22735431,6.53654629,0.00000249,0.99601010,0.10389763,-0.02314328,-15.65619588,-14.37912957,0.00000249,0.96518875,0.58851499,-1.15169271,-18.90940529,-9.71114929,0.00000249,0.99837040,0.09171299,-0.00898867,-5.15544561,-20.62266804,0.00000249,0.98941674,0.14805641,-0.08541937
910,45.50000000,7.58333333,2.48710000,0.00000000,-0.05000000,-3.61588170,-20.82102769,0.00000250,0.99952664,0.08639148,-0.00330308,5.66733801,-20.35855519,0.00000250,0.95819008,0.98867757,-2.44768191,21.13248666,0.08743767,0.00000250,0.97830089,0.28741810,-0.35647968,18.49569213,10.22247327,0.00000250,0.97143164,0.43337022,-0.71546697,12.74288381,16.85848575,0.00000250,0.97716375,0.30739863,-0.40192066,17.86352954,11.29087265,0.00000250,0.95863653,0.96084242,-2.35133046,-4.40267415,20.66896476,0.00000250,0.97913699,0.27361272,-0.32588873,2.26461105,21.01097403,0.00000250,0.95865123,0.95994045,-2.34822166,-8.79280593,19.21656409,0.00000250,0.99641409,0.10243371,-0.02136364,-20.57622680,4.81752890,0.00000250,0.98593127,0.18449148,-0.14703012,-19.17718284,8.87837001,0.00000250,0.99972378,0.08294220,0.00020829,-12.11765863,-17.31334609,0.00000250,0.97364545,0.37918152,-0.57535477,-8.40184227,-19.39068672,0.00000250,0.98471155,0.19786681,-0.17153842,4.04509616,-20.74190818,0.00000250,0.96745330,0.55261845,-1.04666625
911,45.55000000,7.59166667,2.48710000,0.00000000,-0.05000000,15.08794820,-14.61774833,0.00000250,0.96897559,0.45480925,-0.77282224,19.48776829,-7.84548729,0.00000250,0.97796274,0.27338768,-0.32539575,20.97129594,1.23674247,0.00000250,0.97827715,0.26864778,-0.31505557,20.99791647,0.64203462,0.00000250,0.95863835,0.83552621,-1.92789855,20.05857370,6.24327466,0.00000250,0.99585243,0.10433986,-0.02368495,8.38672502,19.26103732,0.00000250,0.96122447,0.71589201,-1.54122535,7.88095145,19.47345121,0.00000250,0.95701217,0.92156430,-2.21674670,-0.14511295,21.00723223,0.00000250,0.99739126,0.09632233,-0.01416371,-18.84419541,9.28552781,0.00000250,0.96418228,0.60109807,-1.18903378,-20.81727687,-2.82236306,0.00000250,0.96956409,0.43965987,-0.73218585,-17.79146624,-11.17087745,0.00000250,0.97554974,0.31288064,-0.41461894,-19.98085267,-6.48771015,0.00000250,0.99558334,0.10581368,-0.02550370,-1.69401794,-20.93931859,0.00000250,0.97206964,0.38093997,-0.57978549,-7.34216553,-19.68291909,0.00000250,0.95722785,0.90962796,-2.17617612
912,45.60000000,7.60000000,2.48710000,0.00000000,0.05000000,8.92579949,-18.87913258,0.00000250,0.98748712,0.14711149,-0.08393233,17.95940825,-10.65605885,0.00000250,0.98333848,0.17949215,-0.13811493,20.64442290,3.14651681,0.00000250,0.97454734,0.27630331,-0.33179716,17.34459979,11.63008456,0.00000250,0.96137241,0.54154892,-1.01474253,17.54601135,11.32381539,0.00000250,0.98996736,0.13079412,-0.05924571,1.70867320,20.81281239,0.00000250,0.97498485,0.27034720,-0.31875334,-5.05072592,20.26288409,0.00000250,0.95824377,0.63853505,-1.30166729,-12.61485945,16.64210637,0.00000250,0.95740349,0.66764685,-1.39077787,-20.35980256,4.64454507,0.00000250,0.96825491,0.37947889,-0.57610348,-20.41496945,-4.39570015,0.00000250,0.97039153,0.34043896,-0.47987614,-19.00566929,-8.65313026,0.00000250,0.98129323,0.19820133,-0.17216323,-12.83712405,-16.47120146,0.00000250,0.98020145,0.20903624,-0.19270054,-14.53944991,-14.98983583,0.00000250,0.99555343,0.10073506,-0.01932487,1.83207081,-20.80229103,0.00000250,0.98481645,0.16715572,-0.11671992
913,45.65000000,7.60833333,2.48710000,0.00000000,-0.05000000,14.11130091,-15.22413918,0.00000249,0.97888804,0.20300106,-0.18118979,20.34953524,-4.09892405,0.00000249,0.97074983,0.28991243,-0.36207849,18.83163662,-8.73325259,0.00000249,0.99472226,0.10431713,-0.02365707,16.93601894,12.00313330,0.00000249,0.97507464,0.23959483,-0.25356178,18.53128231,9.35370709,0.00000249,0.99460805,0.10480623,-0.02425824,8.74841383,18.82463047,0.00000249,0.98826702,0.13626639,-0.06730966,-9.55165113,18.43022137,0.00000249,0.95837143,0.50854350,-0.92091912,-3.01599078,20.53785652,0.00000249,0.99730711,0.09388112,-0.01139472,-16.71346406,12.31133771,0.00000249,0.94873912,0.80161026,-1.81642260,-20.65607203,2.05800413,0.00000249,0.94992778,0.75716704,-1.67252794,-16.72587787,-12.29427131,0.00000249,0.97427634,0.24812233,-0.27126387,-8.14656401,-19.09289193,0.00000249,0.96934933,0.30856404,-0.40461204,-15.54342743,-13.75867463,0.00000249,0.99988878,0.08457453,-0.00143589,-2.15230800,-20.64626785,0.00000249,0.99171777,0.11804672,-0.04136655
914,45.70000000,7.61666667,2.48710000,0.00000000,0.05000000,3.26517262,-20.37407853,0.00000247,0.99841003,0.08708298,-0.00402377,20.30897597,-3.64891861,0.00000247,0.97108974,0.25073527,-0.27674715,20.41404944,3.00578314,0.00000247,0.97671776,0.20006683,-0.17565791,18.32393232,9.48688001,0.00000247,0.98114566,0.16800954,-0.11817211,16.38460908,12.54234511,0.00000247,0.99020028,0.11848365,-0.04195740,4.94248588,20.03360708,0.00000247,0.94503322,0.75677506,-1.67127020,-7.37114640,19.27276008,0.00000247,0.94794306,0.66550419,-1.38417528,-9.68634115,18.21924681,0.00000247,0.98831216,0.12732596,-0.05425297,-17.08583521,11.56895002,0.00000247,0.98708490,0.13345596,-0.06314018,-20.45135917,-2.74135305,0.00000247,0.94777851,0.67033403,-1.39906815,-20.59952995,1.19324462,0.00000247,0.99818319,0.08781752,-0.00479534,-10.33999037,-17.85644872,0.00000247,0.97663201,0.20074974,-0.17694158,-8.36543901,-18.86248735,0.00000247,0.94258614,0.84405333,-1.95614457,-1.19069403,-20.59991327,0.00000247,0.94153395,0.88487982,-2.09256074
915,45.75000000,7.62500000,2.48710000,0.00000000,-0.05000000,14.74586820,-14.25680272,0.00000245,0.94514882,0.72088361,-1.55698057,15.71318219,-13.18305457,0.00000245,0.93987832,0.90615718,-2.16440853,19.08484403,7.51437408,0.00000245,0.95148005,0.55083619,-1.04151125,13.19807092,15.70057411,0.00000245,0.95381330,0.49960500,-0.89587295,4.75242066,19.95273434,0.00000245,0.95493723,0.47679302,-0.83268429,-2.81727010,20.31650038,0.00000245,0.97029528,0.25633790,-0.28859576,-8.28852134,18.76159572,0.00000245,0.94636413,0.68427217,-1.44224078,-11.39131139,17.05682637,0.00000245,0.98798936,0.13037255,-0.05863386,-20.43817592,1.72570341,0.00000245,0.95106917,0.56043435,-1.06934059,-18.45207171,-8.95646186,0.00000245,0.96356879,0.33503870,-0.46690683,-17.58949086,-10.55021692,0.00000245,0.98190236,0.16378201,-0.11102473,-15.37920548,-13.57119585,0.00000245,0.99093907,0.11691565,-0.03984455,-11.23830531,-17.15802567,0.00000245,0.99665250,0.09494938,-0.01259870,3.65596574,-20.18244167,0.00000245,0.94239322,0.81201332,-1.85046586
916,45.80000000,7.63333333,2.48710000,0.00000000,0.05000000,8.87514838,-18.35594986,0.00000242,0.99453739,0.10065519,-0.01922971,20.23881626,-2.46860449,0.00000242,0.97599354,0.20648091,-0.18780527,20.13055573,3.23348305,0.00000243,0.94542257,0.74879336,-1.64570388,13.49282941,15.28527835,0.00000243,0.95049196,0.59888092,-1.18243499,3.58113413,20.07178674,0.00000243,0.96734742,0.29316091,-0.36940219,-6.02642838,19.47774688,0.00000243,0.96503122,0.32259489,-0.43735545,-12.71728421,15.93635313,0.00000243,0.95215158,0.55713856,-1.05976596,-9.00317572,18.29349389,0.00000242,0.99432610,0.10145804,-0.02018914,-20.28140206,2.08818013,0.00000243,0.94908652,0.63688330,-1.29665056,-20.08065829,-3.53165141,0.00000242,0.98178974,0.16416829,-0.11167331,-16.38934960,-12.12825093,0.00000242,0.98128764,0.16743278,-0.11719067,-2.82667175,-20.19183184,0.00000243,0.96395808,0.33730460,-0.47233813,1.49770997,-20.33373817,0.00000242,0.97718627,0.19689215,-0.16972119,5.93268337,-19.50665793,0.00000242,0.98530937,0.14313434,-0.07774031
